Number,Active,Activity due,Category,Subcategory,Knowledge,Configuration item,Company,Event Severity,Impact,Parent Incident,Priority,Severity,Alert,Assignment group,Channel,Domain,Location,Complexity,asset_id,Created,Description,Monitoring Based KB Article,Additional assignee list,Event Policy,Approval,Approval history,Approval set,Assigned to,Business duration,Performance
INC05984226,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0273992,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-553,04/03/24 15:27,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,5 Minutes,On Time
INC06102693,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0489635,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-553,6/27/24 18:03,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06122489,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-NDC-CON-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0521072,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-553,07/12/24 21:52,KOMAT-ec-za-wit-ndc-con-xs-1: Edge Conne...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06028812,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0363634,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-554,05/09/24 2:53,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06086643,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0461291,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-554,6/17/24 11:03,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v3.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,3 Minutes,On Time
INC06110651,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0503644,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-554,07/04/24 15:23,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06110651,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-NZA-ECV-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0503644,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-554,07/04/24 15:23,KOMAT-globalkomatsu-orch-use1: ec-za-nza...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06117226,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-FHI-MLBKO-BAMAKO,FHI 360,CRITICAL,1 - High,INC06113027,1 - Critical,2 - Medium,Alert0513510,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-554,07/10/24 7:49,FHI-FHI-MLBKO-Bamako: Meraki Access Poin...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Andres Moreno Gonzalez: CDW,,Overdue
INC04890059,TRUE,UNKNOWN,Monitoring Alert,Network.Balancers,FALSE,INFRA-L-INFRA-MSP-3,HMS INFRASTRUCTURE TEAM,Critical,3 - Low,INC04890002,1 - Critical,2 - Medium,(empty),CDW Packaged Apps,ScienceLogic,TOP/Customer - No offshore access/HMS IN...,CDW-FLEX-MSP01-3500 Lyman Blvd-Chaska-MN...,1,ASSET-555,4/15/22 23:33,l-infra-msp-3.binc.net: Pool /DEV_SILODB...,KB0013148 v1.0,,CDW: NET: BIG-IP LTM: Pool Down --1HR--,Not Yet Requested,,(empty),(empty),,On Time
INC06019876,TRUE,UNKNOWN,Monitoring Alert,,FALSE,APPMON-H-SLDB-CLUSTER-1,CDW DCAPPS MONITORING TEAM,CRITICAL,3 - Low,INC06011536,1 - Critical,1 - High,Alert0344232,SO-NOC-Level 1,Alert,TOP/Customer/CDW DCAPPS MONITORING TEAM,(empty),,ASSET-555,05/01/24 10:03,APPMON-h-sldb-cluster-1: Collector vgsve...,(empty),,,Not Yet Requested,,(empty),Andrew Chaves: CDW,,On Time
INC06056798,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-ZA-WIT-ZBO-CPT-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0418954,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-555,5/29/24 6:01,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06093040,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-FHI-KGBISH2-KYRGYZSTAN,FHI 360,CRITICAL,1 - High,INC06091161,1 - Critical,2 - Medium,Alert0473813,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-555,6/21/24 4:55,FHI-FHI-KGBISH2-Kyrgyzstan: Meraki - Sec...,KB0023879 v1.0,,,Not Yet Requested,,(empty),Mohammed  Raza: TEK,,Overdue
INC06126232,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR01,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0527055,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-556,7/15/24 19:32,HILLR-SAR-ENGM1-WR01: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06117293,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-FHI-MLBKO-BAMAKO,FHI 360,CRITICAL,1 - High,INC06113027,1 - Critical,2 - Medium,Alert0513569,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-558,07/10/24 8:42,FHI-FHI-MLBKO-Bamako: Meraki Access Poin...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Andres Moreno Gonzalez: CDW,,Overdue
INC06123347,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HAPP-AP2,HAPP CONTROLS INC,CRITICAL,3 - Low,INC06123217,1 - Critical,2 - Medium,Alert0522513,SO-NOC-Level 1,Alert,TOP/Customer/HAPP CONTROLS INC,(empty),1,ASSET-558,7/13/24 13:30,HAPP-AP2: Device Failed Availability Che...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06114578,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MILANEDGER1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509647,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-559,07/08/24 14:11,GFS-MILANEDGER1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC05987886,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,CRITICAL,1 - High,INC05376280,1 - Critical,2 - Medium,Alert0281669,SO-NOC-Level 1,Alert,TOP/Customer/CDW EXPERIENCE CENTER,(empty),3,ASSET-560,04/05/24 11:14,CDWEC-mspc-core01-labnet: Interface 'Eth...,KB0013545 v9.0,,,Not Yet Requested,,(empty),(empty),31 Minutes,On Time
INC06114528,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-PAROBTOWNR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509616,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-560,07/08/24 14:09,GFS-PAROBTOWNR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06125581,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-ININDSALER1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0526183,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),1,ASSET-560,7/15/24 13:50,GFS-ININDSALER1: Device Failed Availabil...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Vuruvakili Vaishnavi: TEK,12 Minutes,On Time
INC06114492,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-FLKEYWESTR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509565,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-561,07/08/24 14:09,GFS-FLKEYWESTR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC05142015,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HCS-HCS-SBC-HCSCORE-ORD-2-F,CDW CLOUD COLLABORATION,,,INC05142012,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,Prognosis,TOP/Customer - No offshore access/CDW CL...,(empty),1,ASSET-562,8/26/22 20:36,[HCS-SBC-HCSCORE-ORD-2-F]: SBC Session A...,KB0035843 v32.0,,,Not Yet Requested,,(empty),Kendall Melendy: CDW,,On Time
INC06005980,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-GRAND-ISLAND,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC05917130,1 - Critical,2 - Medium,Alert0317665,SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-562,4/19/24 12:20,FRESK-FRESK-Grand-Island: Meraki Access ...,KB0023837 v3.0,,,Not Yet Requested,,(empty),Pat Howey: CDW,,On Time
INC06008363,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0323560,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-563,4/22/24 7:57,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,4 Hours 4 Minutes,On Time
INC06093057,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SHA-ADMM1-WR01,HILL-ROM COMPANY,CRITICAL,1 - High,INC06083388,1 - Critical,2 - Medium,Alert0473832,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-563,6/21/24 5:27,HILLR-SHA-ADMM1-WR01: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),18 Hours,On Time
INC06015331,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HDMC-TOMISPGWY1-F,HARLEY DAVIDSON MOTOR COMPANY,CRITICAL,1 - High,INC06015323,1 - Critical,2 - Medium,Alert0335827,SO-NOC-Security,Alert,TOP/Customer/HARLEY DAVIDSON MOTOR COMPANY,(empty),1,ASSET-565,4/27/24 8:15,HDMC-tomispgwy1-f: Device Failed Availab...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Ravi Shukla: TEK,19 Days 3 Hours,Overdue
INC06094732,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0476503,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-566,6/22/24 8:17,KOMAT-globalkomatsu-orch-use1: ec-za-wit...,KB0037391 v33.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06105437,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FRESK-FRESK-CORNELL,FRESENIUS KABI USA LLC,CRITICAL,1 - High,INC06102760,1 - Critical,2 - Medium,Alert0494344,SO-NOC-Network,Alert,TOP/Customer/FRESENIUS KABI USA LLC,(empty),1,ASSET-566,6/30/24 17:21,FRESK-FRESK-Cornell: Meraki - Security A...,KB0023879 v1.0,,,Not Yet Requested,,(empty),Vishwajeet  Mishra: TEK,,On Time
INC06123057,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0522023,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-566,7/13/24 4:32,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06083760,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0455891,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-567,6/14/24 13:39,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06113445,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-MLBKOSW01,FHI 360,CRITICAL,1 - High,INC06113027,1 - Critical,2 - Medium,Alert0508026,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-567,07/08/24 2:13,FHI-MLBKOSW01: Device Failed Availabilit...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Andres Moreno Gonzalez: CDW,,Overdue
INC06090513,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KEHE-TOLSE,KEHE DISTRIBUTORS LLC,CRITICAL,1 - High,INC06087735,1 - Critical,2 - Medium,Alert0469260,SO-NOC-Triage,Alert,TOP/Customer/KEHE DISTRIBUTORS LLC,(empty),,ASSET-568,6/19/24 21:43,KEHE-tolse: iSeries message critical:,(empty),,,Not Yet Requested,,(empty),(empty),0 Seconds,Overdue
INC06110886,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-SCCMPROD01,FHI 360,CRITICAL,2 - Medium,INC06108494,1 - Critical,2 - Medium,Alert0504072,SO-NOC-Windows,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-569,07/04/24 23:47,FHI-sccmprod01: E:\: File system usage e...,KB0030596 v12.0,,,Not Yet Requested,,(empty),Jamey Bomkamp: CDW,,On Time
INC04737296,TRUE,UNKNOWN,Monitoring Alert,Network.Switches,FALSE,ACLU-ACLU-DH-CR01,AMERICAN CIVIL LIBERTIES UNION,Critical,3 - Low,INC04737315,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,ScienceLogic,TOP/Customer/AMERICAN CIVIL LIBERTIES UNION,ACLU-201 W Main Street-Durham-NC-USA,3,ASSET-570,12/21/21 17:03,ACLU-DH-CR01.aclu.org: Interface 'Po100 ...,KB0013545 v6.0,,Poller: Interface operationally down,Not Yet Requested,,(empty),(empty),13 Days 13 Hours 56 Minutes,On Time
INC05224397,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HCS-HCS-SBC-HCSCORE-ORD-2,CDW CLOUD COLLABORATION,,,INC05224398,1 - Critical,2 - Medium,(empty),(empty),Prognosis,TOP/Customer - No offshore access/CDW CL...,(empty),1,ASSET-571,10/27/22 2:33,[HCS-SBC-HCSCORE-ORD-2]: SBC Session Age...,KB0035843 v32.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC06035469,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0377482,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-571,5/14/24 8:24,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
INC06127446,TRUE,UNKNOWN,Monitoring Alert,,FALSE,ANTAR-TOR-9300-CORE,ANTARES CAPITAL LP,CRITICAL,1 - High,(empty),1 - Critical,2 - Medium,Alert0528995,SO-NOC-Level 1,Alert,TOP/Customer/ANTARES CAPITAL LP,(empty),3,ASSET-571,7/16/24 11:52,ANTAR-TOR-9300-CORE: Interface 'Vl12' is...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Vidyadhar Vijendra Pai: TEK,,On Time
INC06009478,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-TR-PCCECUICA01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0325576,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-572,4/23/24 3:47,\FLAGS-CCE-02:TR-PCCECUICA01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,0 Seconds,On Time
INC06114500,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-OHNOROLMSR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509575,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-572,07/08/24 14:09,GFS-OHNOROLMSR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06116783,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0512898,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-572,07/10/24 1:06,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06125260,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR02,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0525553,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-572,7/15/24 11:43,HILLR-SAR-ENGM1-WR02: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC04874354,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-QCMONTRLIR1,GORDON FOOD SERVICE INC,Critical,,INC04874328,1 - Critical,2 - Medium,(empty),SO-NOC-Network,,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-574,04/02/22 8:01,Interface 'Tu110 - BCDELTADCR1 Canada DM...,KB0013545 v1.0,,Poller: Interface operationally down --1...,Not Yet Requested,,(empty),Srinivas   Kumar: TEK,,On Time
INC06069088,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-9K-CORE-01,CLIFTONLARSONALLEN LLP,CRITICAL,,INC06068996,1 - Critical,2 - Medium,Alert0436837,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),3,ASSET-574,06/05/24 23:18,Grouped Alerts: CLALL-DC1-9K-CORE-01: In...,KB0013545 v10.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06105115,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FHI-MLBKOSW01,FHI 360,CRITICAL,1 - High,INC06113027,1 - Critical,2 - Medium,Alert0493641,SO-NOC-Network,Alert,TOP/Customer/FHI 360,(empty),1,ASSET-574,6/30/24 2:12,FHI-MLBKOSW01: Device Failed Availabilit...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Andres Moreno Gonzalez: CDW,,Overdue
INC06107404,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-BR-REC-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0497418,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-574,07/02/24 9:47,KOMAT-globalkomatsu-orch-use1: Orchestra...,KB0048529 v45.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC06126384,TRUE,UNKNOWN,Monitoring Alert,,FALSE,HILLR-SAR-ENGM1-WR01,HILL-ROM COMPANY,CRITICAL,1 - High,INC06122146,1 - Critical,2 - Medium,Alert0527391,SO-NOC-Level 1,Alert,TOP/Customer/HILL-ROM COMPANY,(empty),1,ASSET-574,7/15/24 22:13,HILLR-SAR-ENGM1-WR01: Edge Connect: Appl...,KB0048529 v45.0,,,Not Yet Requested,,(empty),Breda Elmore: CDW,,On Time
INC06103481,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF12,CLIFTONLARSONALLEN LLP,CRITICAL,,INC06068996,1 - Critical,2 - Medium,Alert0490980,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-575,6/28/24 9:04,Grouped Alerts: CLALL-dc1-leaf12: Cisco ...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06121728,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CMIC-FIT-NS-VPX-CITRIXTEST-01,CHURCH MUTUAL INSURANCE CO.,CRITICAL,1 - High,INC06113728,1 - Critical,2 - Medium,Alert0519880,SO-NOC-Windows,Alert,TOP/Customer/CHURCH MUTUAL INSURANCE CO.,(empty),1,ASSET-576,07/12/24 11:22,CMIC-FIT-NS-VPX-CITRIXTEST-01: Device Fa...,KB0032848 v4.0,,,Not Yet Requested,,(empty),Michael Love: CDW,,Overdue
INC06104081,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-LEAF11,CLIFTONLARSONALLEN LLP,CRITICAL,1 - High,INC06068996,1 - Critical,2 - Medium,Alert0491881,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-577,6/28/24 21:17,Grouped Alerts: CLALL-dc1-leaf11: Cisco ...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06114529,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIDETJEFFR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509603,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-578,07/08/24 14:09,GFS-MIDETJEFFR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06092189,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-GLOBALKOMATSU-ORCH-USE1,KOMATSU MINING,CRITICAL,1 - High,INC06047135,1 - Critical,2 - Medium,Alert0472263,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-579,6/20/24 15:26,KOMAT-globalkomatsu-orch-use1: ec-us-wus...,KB0048670 v22.0,,,Not Yet Requested,,(empty),(empty),,Overdue
INC05463044,TRUE,UNKNOWN,Monitoring Alert,Network.Switches,FALSE,CDWEC-MSPC-CORE01-LABNET,CDW EXPERIENCE CENTER,Critical,3 - Low,INC05376280,1 - Critical,2 - Medium,(empty),SO-NOC-Level 1,ScienceLogic,TOP/Customer/CDW EXPERIENCE CENTER,CDWEC-Chaska,3,ASSET-580,4/28/23 12:06,mspc-core01-labnet: Interface 'Ethernet1...,KB0013545 v4.0,,Poller: Interface operationally down,Not Yet Requested,,(empty),(empty),,On Time
INC06114466,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MISOUTHFIR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509547,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-580,07/08/24 14:06,GFS-MISOUTHFIR1: Interface 'Tu30 - SVDCW...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06068993,TRUE,UNKNOWN,Monitoring Alert,,FALSE,CLALL-DC1-APIC03,CLIFTONLARSONALLEN LLP,CRITICAL,3 - Low,INC06068996,1 - Critical,2 - Medium,Alert0436631,SO-NOC-Network,Alert,TOP/Customer/CLIFTONLARSONALLEN LLP,(empty),1,ASSET-581,06/05/24 21:59,CLALL-dc1-apic03: Cisco ACI Generic Crit...,KB0024044 v11.0,,,Not Yet Requested,,(empty),sangeeta sharma: TEK,,On Time
INC06003243,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCECUICB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0313640,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-582,4/17/24 22:22,\FLAGS-CCE-02:JK-PCCECUICB01 CUIC Data S...,KB0025404 v2.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,0 Seconds,On Time
INC06114555,TRUE,UNKNOWN,Monitoring Alert,,FALSE,GFS-MIWARRENR1,GORDON FOOD SERVICE INC,CRITICAL,1 - High,INC06114473,1 - Critical,2 - Medium,Alert0509630,SO-NOC-Level 1,Alert,TOP/Customer/GORDON FOOD SERVICE INC,(empty),3,ASSET-582,07/08/24 14:11,GFS-MIWARRENR1: Interface 'Tu30 - SVDCWN...,KB0013545 v10.0,,,Not Yet Requested,,(empty),Akash Sabu: CDW,,On Time
INC06113182,TRUE,UNKNOWN,Monitoring Alert,,FALSE,KOMAT-EC-US-BRK-XS-1,KOMATSU MINING,CRITICAL,1 - High,INC06075088,1 - Critical,2 - Medium,Alert0507532,SO-NOC-Level 1,Alert,TOP/Customer/KOMATSU MINING,(empty),1,ASSET-583,07/07/24 20:13,KOMAT-globalkomatsu-orch-use1: ec-us-brk...,KB0037391 v33.0,,,Not Yet Requested,,(empty),(empty),,On Time
INC06007570,TRUE,UNKNOWN,Monitoring Alert,,FALSE,FLAGS-JK-PCCEHDSB01,"FLAGSTAR BANCORP, INC.",CRITICAL,1 - High,INC05923030,1 - Critical,2 - Medium,Alert0321665,SO-NOC-Collab,Alert,"TOP/Customer/FLAGSTAR BANCORP, INC.",(empty),1,ASSET-584,4/21/24 6:47,Grouped Alerts: \FLAGS-CCE-02:JK-PCCEHDS...,KB0025758 v1.0,,,Not Yet Requested,,(empty),Eric Tanney: CDW,,On Time
